instance_id,source_row_1_based,org,dest,days,level,people_number,budget,local_constraint,constraint_signature,reference_size_quartile,reference_chars,reference_items,query
travelplanner_test_0881,881,Charlotte,Florida,5,hard,2,4400,"{""cuisine"": [""Italian"", ""Indian"", ""Mediterranean"", ""French""], ""house rule"": null, ""room type"": ""entire room"", ""transportation"": ""no self-driving""}",cuisine+room type+transportation,3,29454,153,"Can you assist with creating a 5-day travel plan for 2 people, departing from Charlotte and visiting 2 different cities in Florida from March 27th to March 31st, 2022? The budget for this trip is $4,400. We require accommodations that should ideally be entire rooms and we do not want to self-drive. For dining, we have a preference for Mediterranean, French, Italian, and Indian cuisines."
travelplanner_test_0882,882,Gainesville,Georgia,5,hard,5,10400,"{""cuisine"": [""American"", ""Indian"", ""Mediterranean"", ""French""], ""house rule"": ""parties"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,2,25281,133,"Could you formulate a 5-day travel itinerary for a group of 5, departing from Gainesville to visit 2 cities in Georgia between March 5th and March 9th, 2022? The total budget for this travel plan is $10,400. We require accommodations that allow parties and should ideally be entire rooms. In terms of food preferences, we enjoy a variety of cuisines including American, Indian, French, and Mediterranean."
travelplanner_test_0885,885,Tulsa,California,7,hard,2,3600,"{""cuisine"": [""American"", ""Mexican"", ""Indian"", ""Mediterranean""], ""house rule"": ""parties"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,1,36535,194,"We're a pair planning to experience a 7-day tour in California from March 24th to March 30th, 2022, starting from Tulsa and including 3 other cities. We have set aside $3,600 for this trip. We are looking for places that allow parties and have entire rooms available for accommodation. We're also interested in trying out a variety of cuisines, including Mediterranean, American, Mexican, and Indian during our visit."
travelplanner_test_0886,886,Dayton,Pennsylvania,7,hard,4,9400,"{""cuisine"": null, ""house rule"": ""pets"", ""room type"": ""entire room"", ""transportation"": ""no flight""}",house rule+room type+transportation,1,36841,193,"Please create a week-long travel itinerary for a group of 4, leaving Dayton and covering 3 cities in Pennsylvania from March 17th to March 23rd, 2022. We have a new budget of $9,400. For our stay, we require entire rooms and since we'll be bringing our pets, we'll need pet-friendly accommodations. Also, it's important that no flights are involved in our transportation."
travelplanner_test_0887,887,San Diego,Arizona,7,hard,4,12100,"{""cuisine"": null, ""house rule"": ""visitors"", ""room type"": ""entire room"", ""transportation"": ""no flight""}",house rule+room type+transportation,2,39665,206,"Could you plan a 7-day travel itinerary for a group of 4, starting in San Diego and visiting 3 cities in Arizona from March 6th to March 12th, 2022? Our budget is set at $12,100. We require accommodations with a house rule permitting visitors and where we can have entire rooms for ourselves. We will be avoiding flights during this trip."
travelplanner_test_0888,888,Providence,Florida,7,hard,4,20300,"{""cuisine"": [""Italian"", ""Indian"", ""Mediterranean"", ""French""], ""house rule"": ""pets"", ""room type"": null, ""transportation"": ""no self-driving""}",cuisine+house rule+transportation,3,40329,204,"We're a group of four looking to arrange a 7-day trip from Providence to explore 3 cities in Florida from March 1st to March 7th, 2022. Our total budget is $20,300. We'll be bringing our pets along, so places with pet-friendly rules are a must. We have a diverse palate and are interested in trying Indian, Italian, Mediterranean, and French cuisines. As for our stay, we require accommodations that are pet-friendly. Please note, we won't be self-driving and would prefer other modes of transportation."
travelplanner_test_0890,890,Little Rock,Texas,7,hard,2,7700,"{""cuisine"": null, ""house rule"": ""pets"", ""room type"": ""not shared room"", ""transportation"": ""no self-driving""}",house rule+room type+transportation,4,53410,278,"Could you assist me in creating a 7-day travel plan for two people? We plan to leave Little Rock and visit three different cities in Texas from March 1st to March 7th, 2022. We have set our travel budget at $7,700. We require accommodations that allow pets and we strongly prefer rooms that are not shared. We won't be self-driving, so please consider that when planning our transportation."
travelplanner_test_0891,891,Phoenix,Florida,7,hard,2,7400,"{""cuisine"": null, ""house rule"": ""smoking"", ""room type"": ""private room"", ""transportation"": ""no self-driving""}",house rule+room type+transportation,2,39839,212,"Can you provide a travel itinerary for a week, from March 4th to March 10th, 2022, for two people? We'll be departing Phoenix and plan to visit 3 cities in Florida. Our budget is $7,400. Regarding the accommodations, we would like private rooms that allow smoking. Please note that we do not plan on self-driving during this trip."
travelplanner_test_0893,893,San Diego,Arizona,7,hard,2,4600,"{""cuisine"": [""Chinese"", ""Italian"", ""Indian"", ""Mediterranean""], ""house rule"": null, ""room type"": ""not shared room"", ""transportation"": ""no self-driving""}",cuisine+room type+transportation,3,41535,214,"We are in need of a 7-day travel plan for two persons, departing from San Diego and visiting 3 cities in Arizona, starting from March 6th till March 12th, 2022. The budget for the trip is now set at $4,600. For our stay, non-shared rooms are preferred and we'd like to avoid self-driving. It would be a bonus if we can explore cuisines like Mediterranean, Indian, Italian, and Chinese during our visit."
travelplanner_test_0894,894,Santa Ana,Texas,7,hard,7,9100,"{""cuisine"": [""Chinese"", ""American"", ""Indian"", ""French""], ""house rule"": ""parties"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,4,52795,278,"Could you create a 7-day travel plan for a group of 7 individuals, starting in Santa Ana and traveling through 3 different cities in Texas from March 3rd to March 9th, 2022? The budget for this trip is $9,100. We require accommodations that should allow parties and would ideally be entire rooms. For the food, we're interested in a variety of cuisines, including Chinese, Indian, French, and American."
travelplanner_test_0895,895,Baltimore,Texas,7,hard,2,6700,"{""cuisine"": [""Chinese"", ""Italian"", ""Mexican"", ""French""], ""house rule"": ""smoking"", ""room type"": null, ""transportation"": ""no self-driving""}",cuisine+house rule+transportation,4,53015,280,"Could you devise a 7-day trip itinerary for two people starting in Baltimore and covering 3 cities in Texas from March 18th to March 24th, 2022? Our budget is now set at $6,700 for this trip. We require accommodations that allow smoking, and we are interested in trying Mexican, Italian, French, and Chinese cuisines. We will not be self-driving, so please include other available modes of transportation in the itinerary."
travelplanner_test_0896,896,Indianapolis,Texas,7,hard,2,6900,"{""cuisine"": [""Chinese"", ""Mexican"", ""Mediterranean"", ""French""], ""house rule"": ""pets"", ""room type"": null, ""transportation"": ""no self-driving""}",cuisine+house rule+transportation,4,47320,253,"We're planning a week-long trip starting from Indianapolis to Texas for two individuals. The journey will cover 3 cities in Texas and will span from March 11th to March 17th, 2022. The total budget for the trip is $6,900. Our lodging preferences should allow pets, and we're especially fond of Chinese, French, Mexican, and Mediterranean cuisines. Please note that we prefer not to drive ourselves during this trip."
travelplanner_test_0897,897,Billings,Texas,7,hard,6,23500,"{""cuisine"": [""Chinese"", ""Indian"", ""Mediterranean"", ""French""], ""house rule"": ""visitors"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,1,35212,187,"Could you arrange a 7-day travel plan for a group of 6, departing from Billings and headed to Texas where we plan to visit 3 different cities between March 19th and March 25th, 2022? Our budget is $23,500. We require accommodations where we can have visitors. Also, we'd love to try French, Mediterranean, Chinese, and Indian cuisine. For our stay, we prefer to have entire rooms as our accommodations."
travelplanner_test_0899,899,Peoria,Texas,7,hard,2,7200,"{""cuisine"": [""Chinese"", ""American"", ""Italian"", ""Indian""], ""house rule"": null, ""room type"": ""private room"", ""transportation"": ""no flight""}",cuisine+room type+transportation,4,47020,254,"I need a 7-day travel plan for 2 people, starting in Peoria and visiting 3 different cities in Texas from March 4th to March 10th, 2022. We have a budget of $7,200 for this trip. When considering our accommodations, we prefer private rooms. For transportation, we won't be considering any flights. As for meals, we love Indian, American, Chinese, and Italian cuisines."
travelplanner_test_0901,901,Pittsburgh,Florida,7,hard,2,8300,"{""cuisine"": [""Chinese"", ""American"", ""Italian"", ""Mediterranean""], ""house rule"": ""children under 10"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,4,50348,261,"I need your assistance in creating a week-long travel itinerary for 2 people. We will be starting from Pittsburgh and aim to visit 3 different cities in Florida from March 4th to March 10th, 2022. We have assigned a budget of $8,300. For cuisine, we would like to have Chinese, American, Italian, and Mediterranean options. Furthermore, we need to ensure that the accommodations are suitable for children under 10 and should be entire rooms."
travelplanner_test_0902,902,Tampa,Illinois,7,hard,7,24600,"{""cuisine"": [""Chinese"", ""Italian"", ""Indian"", ""French""], ""house rule"": null, ""room type"": ""entire room"", ""transportation"": ""no self-driving""}",cuisine+room type+transportation,3,41989,215,"Can you develop a one-week travel plan for a party of 7? We are departing from Tampa to Illinois and are interested in visiting 3 distinct cities between March 9th and March 15th, 2022. Our total budget is now $24,600. We would like to taste a variety of cuisines, including Chinese, Indian, Italian, and French. For accommodations, we require entire rooms. Regarding transportation, we prefer no self-driving."
travelplanner_test_0903,903,Louisville,New York,7,hard,4,8700,"{""cuisine"": [""Italian"", ""Mexican"", ""Indian"", ""French""], ""house rule"": ""visitors"", ""room type"": null, ""transportation"": ""no flight""}",cuisine+house rule+transportation,1,36809,194,"I'd like to request a travel itinerary for a group of 4 people, setting off from Louisville and traveling to 3 varied cities in New York over the period of a week, from March 23rd to March 29th, 2022. We've allocated a budget of $8,700 for our trip. We have a preference for a variety of cuisines, specifically French, Mexican, Indian, and Italian. In terms of accommodations, it is crucial for us that our lodgings welcome visitors. For our mode of transport, we prefer not to take any flights."
travelplanner_test_0904,904,Kansas City,Minnesota,7,hard,2,4200,"{""cuisine"": null, ""house rule"": ""visitors"", ""room type"": ""entire room"", ""transportation"": ""no flight""}",house rule+room type+transportation,3,40325,213,"Could you assist in planning a 7-day travel itinerary for 2 people starting from Kansas City and exploring 3 cities in Minnesota from March 18th to March 24th, 2022? Our budget is now set at $4,200 for this trip. Our specific preferences include avoiding flights and opting for self-driving so that we can explore more independently. For the accommodations, we would like to book entire rooms that have a house rule allowing visitors."
travelplanner_test_0905,905,Tallahassee,Texas,7,hard,2,5000,"{""cuisine"": [""American"", ""Italian"", ""Mexican"", ""French""], ""house rule"": ""children under 10"", ""room type"": null, ""transportation"": ""no flight""}",cuisine+house rule+transportation,1,35022,185,"We would appreciate a 7-day travel itinerary for 2 people, departing from Tallahassee towards 3 cities in Texas. The dates we are looking at are from March 1st through March 7th, 2022. For this trip, our budget is set at $5,000. We have children under 10 with us, so accommodations should be suitable for them. As for transportation, we prefer not to take any flights. Lastly, for dining, we enjoy French, American, Mexican, and Italian cuisines."
travelplanner_test_0907,907,New York,California,7,hard,6,19200,"{""cuisine"": [""American"", ""Italian"", ""Indian"", ""Mediterranean""], ""house rule"": ""visitors"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,4,43962,221,"Could you assist in creating a week-long travel itinerary for a group of 6, departing from New York and visiting 3 cities in California from March 21st to March 27th, 2022? Our budget is set at $19,200. We require accommodations that allow visitors and should ideally be entire rooms. In terms of dining, we enjoy a range of cuisines including Mediterranean, Italian, Indian, and American."
travelplanner_test_0909,909,Pensacola,North Carolina,7,hard,2,4900,"{""cuisine"": null, ""house rule"": ""children under 10"", ""room type"": ""entire room"", ""transportation"": ""no flight""}",house rule+room type+transportation,3,41739,212,"Can you help design a one-week travel plan for two people? We'll be leaving Pensacola and wish to visit three different cities in North Carolina from March 23rd to March 29th, 2022. We have $4,900 set aside for this trip. Accommodation-wise, we require entire rooms, and please note that our trip will include children under 10. Lastly, we are not planning to take any flights, so suggest alternate modes of transportation for us."
travelplanner_test_0911,911,Bozeman,Utah,7,hard,3,12000,"{""cuisine"": [""Italian"", ""Mexican"", ""Indian"", ""French""], ""house rule"": null, ""room type"": ""entire room"", ""transportation"": ""no flight""}",cuisine+room type+transportation,1,37692,197,"We're seeking a week-long itinerary for a group of 3 individuals, beginning in Bozeman and journeying through 3 cities in Utah from March 14th to March 20th, 2022. Our budget for this adventure is $12,000. Over the course of the trip, we'd like to savor a variety of world cuisines, including Italian, Mexican, French, and Indian. We require accommodations that provide us with entire rooms. We would prefer to avoid flights and focus on other modes of transportation."
travelplanner_test_0912,912,Dallas,Virginia,7,hard,2,8500,"{""cuisine"": [""Italian"", ""Mexican"", ""Indian"", ""Mediterranean""], ""house rule"": ""smoking"", ""room type"": ""not shared room"", ""transportation"": null}",cuisine+house rule+room type,4,43390,226,"I need a one-week travel plan for 2 people departing from Dallas, with Virginia being the destination. We plan on exploring 3 cities in Virginia from March 25th to March 31st, 2022. Our maximum budget is now $8,500. As for our accommodations, we require rooms that are not shared and where smoking is permitted. In terms of food, we would prefer a variety of cuisines including Italian, Mediterranean, Indian, and Mexican."
travelplanner_test_0913,913,Des Moines,Tennessee,7,hard,2,7300,"{""cuisine"": [""Chinese"", ""Italian"", ""Indian"", ""Mediterranean""], ""house rule"": ""parties"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,2,38610,197,"We're planning a 7-day journey for 2 people commencing in Des Moines and visiting 3 different cities in Tennessee from March 10th to March 16th, 2022. Our budget is set at $7,300. We require accommodations that allow parties and should ideally be entire rooms to ourselves. We are open-minded when it comes to dining and would like to try a variety of cuisines such as Mediterranean, Chinese, Italian, and Indian."
travelplanner_test_0916,916,El Paso,Colorado,7,hard,2,4900,"{""cuisine"": null, ""house rule"": ""visitors"", ""room type"": ""entire room"", ""transportation"": ""no flight""}",house rule+room type+transportation,1,37296,191,"Could you prepare a 7-day travel itinerary for two, starting from El Paso and exploring three cities in Colorado from March 25th to March 31st, 2022? Our budget is set at $4,900. We require accommodations that allow visitors and provide entire rooms. Regarding transportation, we would prefer not to take any flights. There are no specific cuisine preferences."
travelplanner_test_0919,919,Reno,Washington,7,hard,3,3400,"{""cuisine"": [""American"", ""Indian"", ""Mediterranean"", ""French""], ""house rule"": null, ""room type"": ""entire room"", ""transportation"": ""no flight""}",cuisine+room type+transportation,2,39193,204,"Can you help me plan a 7-day trip for 3 people? We will be departing from Reno and intend to visit 3 cities in Washington, between March 15th and March 21st, 2022. Given our new budget of $3,400, we would like to secure entire rooms for accommodations and refrain from flying during our journey. Our culinary preferences encompass Mediterranean, Indian, American, and French cuisines to enjoy on the trip."
travelplanner_test_0921,921,Seattle,Hawaii,7,hard,2,8100,"{""cuisine"": [""American"", ""Mexican"", ""Indian"", ""French""], ""house rule"": ""parties"", ""room type"": null, ""transportation"": ""no self-driving""}",cuisine+house rule+transportation,4,45377,233,"Could you provide a detailed 7-day travel itinerary for two people, departing from Seattle and visiting three different cities in Hawaii from March 13th to March 19th, 2022? Our budget is now set at $8,100. We require accommodations where parties are allowed. We'd like a diverse dining experience with options such as Mexican, American, French, and Indian cuisines. Additionally, we are not interested in self-driving during our trip."
travelplanner_test_0922,922,Milwaukee,Michigan,7,hard,2,4300,"{""cuisine"": null, ""house rule"": ""children under 10"", ""room type"": ""private room"", ""transportation"": ""no flight""}",house rule+room type+transportation,1,35227,181,"I'm requesting a 7-day travel itinerary for 2 individuals from Milwaukee to Michigan. We plan to visit 3 different cities between March 21st and March 27th, 2022, with a budget of $4,300. Accommodations should be private rooms, and there must be provisions for children under 10. Please note that we prefer not to travel by flight."
travelplanner_test_0923,923,Asheville,Georgia,7,hard,2,7600,"{""cuisine"": null, ""house rule"": ""smoking"", ""room type"": ""not shared room"", ""transportation"": ""no flight""}",house rule+room type+transportation,3,41075,223,"Could you help in organizing a 7-day trip for 2 people commencing in Asheville and planning to visit 3 cities in Georgia from March 14th to March 20th, 2022? We have a budget of $7,600. We require non-shared rooms for accommodations and are not considering flights for transportation. Additionally, we'd like the accommodations to allow smoking."
travelplanner_test_0926,926,Amarillo,Texas,7,hard,5,12100,"{""cuisine"": [""Chinese"", ""Italian"", ""Mexican"", ""Mediterranean""], ""house rule"": ""parties"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,1,34892,185,"Could you help plot a 7-day vacation for a group of 5? We'll be departing from Amarillo and aiming to explore 3 different cities in Texas, from March 19th to March 25th, 2022. We have a new budget of $12,100 for the trip. Ideally, our accommodations should be entire rooms, and it would be great if they allow parties. We enjoy a variety of cuisines and would love to explore Mexican, Mediterranean, Italian, and Chinese food during our visit."
travelplanner_test_0927,927,St. Louis,North Carolina,7,hard,2,4100,"{""cuisine"": null, ""house rule"": ""parties"", ""room type"": ""entire room"", ""transportation"": ""no flight""}",house rule+room type+transportation,3,41979,213,"We're requesting a 7-day travel itinerary for 2 people from St. Louis, planning to explore 3 different cities in North Carolina from March 16th to March 22nd, 2022. Our maximum spending limit is $4,100. Our accommodation preferences are entire rooms, and we would like to clarify that our accommodations should be party-friendly. Please note that we will not be considering flights as a mode of transportation."
travelplanner_test_0929,929,Hartford,Florida,7,hard,8,38300,"{""cuisine"": [""Chinese"", ""Italian"", ""Indian"", ""French""], ""house rule"": ""pets"", ""room type"": null, ""transportation"": ""no self-driving""}",cuisine+house rule+transportation,3,42782,212,"Could you generate a 7-day travel plan for a group of 8, beginning from Hartford and covering three cities in Florida from March 23rd to March 29th, 2022? Our total budget is now $38,300. It's crucial that our accommodations allow pets. We don't intend to drive ourselves, so please include alternate transportation in the plan. As for dining, we enjoy various cuisines, including Indian, Chinese, French, and Italian."
travelplanner_test_0930,930,Detroit,Missouri,7,hard,2,5300,"{""cuisine"": [""Chinese"", ""Mexican"", ""Indian"", ""Mediterranean""], ""house rule"": null, ""room type"": ""private room"", ""transportation"": ""no self-driving""}",cuisine+room type+transportation,3,40028,206,"Could you assist in creating a 7-day travel itinerary, commencing on March 9th and concluding on March 15th, 2022, for two people? The trip should start from Detroit, and we plan to visit three separate cities in Missouri. Our travel budget amounts to $5,300. When it comes to accommodations, we prefer private rooms. We are eager to sample a variety of cuisines, including Chinese, Mediterranean, Mexican, and Indian. Note that we will not be self-driving and will rely on local transportation options."
travelplanner_test_0931,931,Cleveland,Michigan,7,hard,6,9800,"{""cuisine"": null, ""house rule"": ""visitors"", ""room type"": ""entire room"", ""transportation"": ""no flight""}",house rule+room type+transportation,2,39707,206,"We're seeking a one-week travel plan for a group of 6 originating from Cleveland, Ohio, intending to explore 3 different cities in Michigan. Our proposed travel dates are from March 19th to March 25th, 2022. Our travel budget is $9,800. As for lodging, we prefer having entire rooms and it's important to us that our accommodations allow visitors. As far as transportation is concerned, we prefer not to travel by flight."
travelplanner_test_0932,932,Roswell,Arizona,7,hard,2,5800,"{""cuisine"": [""Chinese"", ""Italian"", ""Mediterranean"", ""French""], ""house rule"": ""children under 10"", ""room type"": ""private room"", ""transportation"": null}",cuisine+house rule+room type,2,39228,207,"Can you help plan a 7-day trip starting from Roswell and exploring 3 different cities in Arizona? The travel dates would be from March 18th to March 24th, 2022, for 2 people, and the budget is $5,800. We require accommodations that accommodate children under 10 years old and that provide private rooms. As for the food, we'd love to try Mediterranean, Chinese, French, and Italian cuisines during our trip."
travelplanner_test_0933,933,Cincinnati,Illinois,7,hard,2,5300,"{""cuisine"": [""American"", ""Mexican"", ""Mediterranean"", ""French""], ""house rule"": ""pets"", ""room type"": null, ""transportation"": ""no self-driving""}",cuisine+house rule+transportation,3,40688,209,"Could you outline a 7-day trip for two people from Cincinnati to Illinois, visiting three destinations starting from March 6th to March 12th, 2022? We have a budget of $5,300. For our lodgings, we require places that accommodate pets. As for meals, we would like to sample American, Mexican, French, and Mediterranean cuisines. Also, we do not wish to drive ourselves during this trip."
travelplanner_test_0935,935,Punta Gorda,Illinois,7,hard,2,8700,"{""cuisine"": [""Chinese"", ""American"", ""Indian"", ""French""], ""house rule"": ""visitors"", ""room type"": ""private room"", ""transportation"": null}",cuisine+house rule+room type,2,39084,200,"Can you assist in planning a week-long trip for two, starting from Punta Gorda and visiting 3 different cities in Illinois? The travel dates are from March 24th to March 30th, 2022. We have allocated a budget of $8,700 for this journey. For dining, we favor Chinese, American, Indian, and French cuisines. We require private rooms as we would like to accommodate visitors during our stay."
travelplanner_test_0937,937,Fayetteville,Texas,7,hard,2,4500,"{""cuisine"": [""Chinese"", ""American"", ""Mediterranean"", ""French""], ""house rule"": ""pets"", ""room type"": null, ""transportation"": ""no flight""}",cuisine+house rule+transportation,1,35036,185,"Could you create a 7-day travel itinerary starting in Fayetteville and covering 3 cities in Texas from March 7th to March 13th, 2022 for two individuals? Our budget is set at $4,500. Our accommodations need to be pet-friendly as we'll be bringing our pets. Also, we prefer transportation methods other than flying. In terms of food preferences, we're interested in experiencing a variety of cuisines including Mediterranean, French, Chinese, and American. Additionally, due to uncertainty in the number of rooms needed, our accommodations should be arranged to accommodate multiple rooms if necessary."
travelplanner_test_0938,938,Denver,Georgia,7,hard,2,6800,"{""cuisine"": [""American"", ""Italian"", ""Mexican"", ""French""], ""house rule"": null, ""room type"": ""entire room"", ""transportation"": ""no self-driving""}",cuisine+room type+transportation,3,42806,223,"We are seeking a 7-day trip plan for 2 individuals, beginning in Denver, covering 3 different cities in Georgia from March 16th to March 22nd, 2022. Our budget is a maximum of $6,800. We would like to stay in accommodations that offer entire rooms. As we would rather not self-drive, we request other transportation arrangements. For meals, we are interested in indulging in Mexican, Italian, French, and American cuisines."
travelplanner_test_0939,939,Raleigh,California,7,hard,2,7400,"{""cuisine"": [""Chinese"", ""Italian"", ""Indian"", ""French""], ""house rule"": ""smoking"", ""room type"": ""private room"", ""transportation"": null}",cuisine+house rule+room type,1,36971,191,"Could you construct a 7-day trip itinerary for two from Raleigh to California? We will be visiting 3 cities from March 10th to March 16th, 2022. Our anticipated budget is now $7,400. In relation to accommodations, we require private rooms where smoking is allowed. For meals, we'd love to savor French, Chinese, Italian, and Indian cuisines during our journey."
travelplanner_test_0941,941,Salt Lake City,California,7,hard,8,24700,"{""cuisine"": [""Chinese"", ""American"", ""Italian"", ""Mediterranean""], ""house rule"": ""children under 10"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,4,47453,229,"Can you propose a travel plan for a group of 8, leaving from Salt Lake City and visiting 3 cities in California over a period of 7 days, from March 21st to March 27th, 2022? We have a budget of $24,700. We'll need to find accommodations that allow children under 10 and have entire rooms available. As for dining, we would like to try Italian, American, Mediterranean, and Chinese cuisines."
travelplanner_test_0944,944,Orlando,Florida,7,hard,3,8500,"{""cuisine"": [""Italian"", ""Mexican"", ""Mediterranean"", ""French""], ""house rule"": ""smoking"", ""room type"": null, ""transportation"": ""no flight""}",cuisine+house rule+transportation,2,39966,198,"Can you create a 7-day travel plan for a group of 3, starting from Orlando and visiting 3 cities in Florida from March 23rd to March 29th, 2022? Our budget is set at $8,500. For our accommodations, we require rooms that allow smoking. On a culinary note, we enjoy Italian, French, Mediterranean, and Mexican cuisines. We would prefer not to fly during our travels."
travelplanner_test_0947,947,New York,Tennessee,7,hard,2,9600,"{""cuisine"": [""Chinese"", ""Italian"", ""Mexican"", ""Indian""], ""house rule"": ""visitors"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,2,39795,198,"We are planning a week-long journey from New York to Tennessee and would like to visit 3 different cities. Our travel dates are from March 7th to March 13th, 2022. With an updated budget of $9,600, we are two travelers seeking accommodations that provide entire rooms and allow visitors. Food-wise, we are interested in establishments serving Chinese, Italian, Indian, or Mexican cuisines."
travelplanner_test_0949,949,Pensacola,Texas,7,hard,2,5700,"{""cuisine"": null, ""house rule"": ""visitors"", ""room type"": ""not shared room"", ""transportation"": ""no self-driving""}",house rule+room type+transportation,4,50642,265,"Could you create a travel itinerary for two individuals beginning in Pensacola and visiting 3 cities in Texas over the period of a week, between March 24th and March 30th, 2022? Our budget is $5,700. When arranging accommodations, please note that we require not-shared rooms and we would prefer to stay at places which allow visitors. Additionally, we would like transportation arrangements that do not involve self-driving."
travelplanner_test_0950,950,Missoula,California,7,hard,5,11500,"{""cuisine"": [""Chinese"", ""American"", ""Mediterranean"", ""French""], ""house rule"": ""pets"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,1,37750,197,"Could you help create a 7-day travel plan for a group of 5 people starting from Missoula and covering 3 cities in California from March 2nd to March 8th, 2022? We have a budget of $11,500. Our accommodations must allow pets and we'd prefer to have entire rooms. In terms of food preferences, we are interested in Chinese, French, Mediterranean, and American cuisines."
travelplanner_test_0952,952,Atlanta,New York,7,hard,2,4200,"{""cuisine"": null, ""house rule"": ""smoking"", ""room type"": ""entire room"", ""transportation"": ""no flight""}",house rule+room type+transportation,2,37844,198,"Could you devise a 7-day travel itinerary for a pair departing from Atlanta and visiting 3 cities within New York from March 22nd to March 28th, 2022? Our budget has been adjusted to $4,200. We require accommodations that must be entire rooms and should permit smoking. We prefer to avoid any flights for our transportation."
travelplanner_test_0953,953,Sun Valley,Utah,7,hard,5,9000,"{""cuisine"": null, ""house rule"": ""smoking"", ""room type"": ""entire room"", ""transportation"": ""no flight""}",house rule+room type+transportation,2,39480,206,"Could you assist in crafting a 7-day travel plan for a group of 5? We'll be setting out from Sun Valley and aim to visit 3 different cities in Utah from March 24th to March 30th, 2022. Our budget for this journey is now set at $9,000. In terms of accommodations, we require entire rooms and would appreciate it if they allowed smoking. Additionally, we'd prefer no air travel during our trip."
travelplanner_test_0957,957,Appleton,Illinois,7,hard,5,12100,"{""cuisine"": null, ""house rule"": ""visitors"", ""room type"": ""entire room"", ""transportation"": ""no flight""}",house rule+room type+transportation,1,37017,197,"I need your assistance in creating a week-long travel itinerary for a group of 5. We will be departing from Appleton and plan on visiting 3 different cities in Illinois between March 2nd and March 8th, 2022. We have a budget of $12,100, prefer to have entire rooms, won't be taking any flights and we should have the option to have visitors at our accommodations."
travelplanner_test_0958,958,Cedar Rapids,Florida,7,hard,2,4000,"{""cuisine"": [""American"", ""Italian"", ""Indian"", ""French""], ""house rule"": ""children under 10"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,4,50840,264,"Could you assist in planning a week-long trip from Cedar Rapids to Florida, visiting 3 cities between March 6th and March 12th, 2022? This trip is for 2 individuals, and our budget is set at $4,000. Our accommodations need to be child-friendly as we will be traveling with children under 10. We're looking forward to trying American, Italian, French, and Indian cuisines during our trip. For our stays, we would prefer to have entire rooms."
travelplanner_test_0965,965,Reno,California,7,hard,8,24300,"{""cuisine"": null, ""house rule"": ""pets"", ""room type"": ""entire room"", ""transportation"": ""no self-driving""}",house rule+room type+transportation,2,38328,195,"Could you create a travel plan for a group of 8, departing from Reno and heading to California, where we'd like to explore 3 cities? Our trip is planned for a week from March 19th to March 25th, 2022. Our budget is set at $24,300. We require accommodations that allow pets, and these should ideally be entire rooms as we will be bringing our pets along. For transportation, we would prefer options other than self-driving."
travelplanner_test_0966,966,Los Angeles,Texas,7,hard,7,26700,"{""cuisine"": null, ""house rule"": ""smoking"", ""room type"": ""entire room"", ""transportation"": ""no self-driving""}",house rule+room type+transportation,4,57599,295,"I need to plan a week-long trip for a group of 7, departing from Los Angeles and visiting 3 cities in Texas from March 21st to March 27th, 2022. Our budget is $26,700. We require accommodations that allow smoking and must be entire rooms. Also, we are not planning to self-drive. Can you provide an itinerary for this?"
travelplanner_test_0969,969,San Juan,Florida,7,hard,8,18900,"{""cuisine"": [""Chinese"", ""Mexican"", ""Indian"", ""Mediterranean""], ""house rule"": ""visitors"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,4,49354,255,"Can you advise on a 7-day travel plan for a party of 8 departing from San Juan, and touring 3 cities in Florida from March 18th to March 24th, 2022? We have a budget of $18,900. We require accommodations that allow visitors and should ideally be entire rooms. We are interested in trying a variety of cuisines including Mediterranean, Indian, Chinese, and Mexican during our journey."
travelplanner_test_0971,971,Columbus,Georgia,7,hard,2,6400,"{""cuisine"": [""Chinese"", ""American"", ""Italian"", ""French""], ""house rule"": ""parties"", ""room type"": ""entire room"", ""transportation"": null}",cuisine+house rule+room type,2,38861,206,"Can you help construct a 7-day travel plan for two people, starting from Columbus to visit 3 cities in Georgia? The trip runs from March 21st to March 27th, 2022. We have a budget of $6,400. For dinners, we would like to savor French, Chinese, Italian, and American cuisines. Our accommodation should allow parties and ideally offer entire rooms."
